LOCALITY_PID_NOV2019,LOCALITY_NAME_NOV2019,LGA_CODE_2019,LGA_NAME_2019,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
VIC221,BERRIWILLOCK,21270,Buloke (S),1,Good,Good,0
VIC2210,ROXBURGH PARK,23270,Hume (C),1,Good,Good,0
VIC2211,RUBICON,25620,Murrindindi (S),1,Good,Good,0
VIC2212,RUBY,26170,South Gippsland (S),1,Good,Good,0
VIC2213,RUFFY,25620,Murrindindi (S),0.0275229,Good,Good,0
VIC2213,RUFFY,26430,Strathbogie (S),0.9724771,Good,Good,0
VIC2214,RUNNING CREEK,20110,Alpine (S),1,Good,Good,0
VIC2215,RUNNYMEDE,21370,Campaspe (S),1,Good,Good,0
VIC2216,RUPANYUP,25810,Northern Grampians (S),0.0184843,Good,Good,0
VIC2216,RUPANYUP,27630,Yarriambiack (S),0.9815157,Good,Good,0
VIC2217,RUSHWORTH,21370,Campaspe (S),1,Good,Good,0
VIC2218,RUSSELLS BRIDGE,22490,Golden Plains (S),1,Good,Good,0
VIC2219,RUTHERGLEN,23350,Indigo (S),1,Good,Good,0
VIC222,BERRYBANK,21830,Corangamite (S),0.9999998,Good,Good,0
VIC222,BERRYBANK,22490,Golden Plains (S),2.00E-07,Good,Good,1
VIC2220,RYANS,22110,East Gippsland (S),1,Good,Good,0
VIC2221,RYANSTON,20740,Bass Coast (S),1,Good,Good,0
VIC2222,RYE,25340,Mornington Peninsula (S),1,Good,Good,0
VIC2223,RYTHDALE,21450,Cardinia (S),1,Good,Good,0
VIC2224,SAFETY BEACH,25340,Mornington Peninsula (S),1,Good,Good,0
VIC2225,SAILORS FALLS,22910,Hepburn (S),1,Good,Good,0
VIC2226,SAILORS GULLY,22620,Greater Bendigo (C),1,Good,Good,0
VIC2227,SAILORS HILL,22910,Hepburn (S),1,Good,Good,0
VIC223,BERRYS CREEK,26170,South Gippsland (S),1,Good,Good,0
VIC2230,SALE,26810,Wellington (S),1,Good,Good,0
VIC2231,SALISBURY WEST,23940,Loddon (S),1,Good,Good,0
VIC2232,SAMARIA,21010,Benalla (RC),1,Good,Good,0
VIC2233,SAN REMO,20740,Bass Coast (S),1,Good,Good,0
VIC2234,SANDFORD,22410,Glenelg (S),1,Good,Good,0
VIC2235,SANDHILL LAKE,22250,Gannawarra (S),1,Good,Good,0
VIC2236,SANDHURST,22170,Frankston (C),1,Good,Good,0
VIC2237,SANDON,25430,Mount Alexander (S),1,Good,Good,0
VIC2238,SANDRINGHAM,20910,Bayside (C),1,Good,Good,0
VIC2239,SANDY CREEK,23350,Indigo (S),1,Good,Good,0
VIC224,BERWICK,21610,Casey (C),1,Good,Good,0
VIC2240,SANDY POINT,26170,South Gippsland (S),1,Good,Good,0
VIC2241,SARGOOD,26810,Wellington (S),1,Good,Good,0
VIC2242,SARSFIELD,22110,East Gippsland (S),1,Good,Good,0
VIC2243,SASSAFRAS,23670,Knox (C),0.0284307,Good,Good,0
VIC2243,SASSAFRAS,27450,Yarra Ranges (S),0.9715693,Good,Good,0
VIC2244,SAWMILL SETTLEMENT,24250,Mansfield (S),1,Good,Good,0
VIC2245,SCARSDALE,22490,Golden Plains (S),1,Good,Good,0
VIC2246,SCORESBY,23670,Knox (C),1,Good,Good,0
VIC2247,SCOTCHMANS LEAD,20570,Ballarat (C),1,Good,Good,0
VIC2248,SCOTSBURN,20570,Ballarat (C),0.5502808,Good,Good,0
VIC2248,SCOTSBURN,25150,Moorabool (S),0.4497192,Good,Good,0
VIC2249,SCOTTS CREEK,21830,Corangamite (S),1,Good,Good,0
VIC225,BESSIEBELLE,22410,Glenelg (S),1.00E-07,Good,Good,1
VIC225,BESSIEBELLE,25490,Moyne (S),0.9999999,Good,Good,0
VIC2250,SEA LAKE,21270,Buloke (S),1,Good,Good,0
VIC2251,SEABROOK,23110,Hobsons Bay (C),1,Good,Good,0
VIC2252,SEACOMBE,26810,Wellington (S),1,Good,Good,0
VIC2253,SEAFORD,22170,Frankston (C),1,Good,Good,0
VIC2254,SEAHOLME,23110,Hobsons Bay (C),1,Good,Good,0
VIC2255,SEASPRAY,26810,Wellington (S),1,Good,Good,0
VIC2256,SEATON,26810,Wellington (S),1,Good,Good,0
VIC2257,SEAVIEW,20830,Baw Baw (S),1,Good,Good,0
VIC2258,SEBASTIAN,22620,Greater Bendigo (C),1,Good,Good,0
VIC2258,SEBASTIAN,23940,Loddon (S),0,Good,Good,1
VIC2259,SEBASTOPOL,20570,Ballarat (C),1,Good,Good,0
VIC226,BET BET,21670,Central Goldfields (S),1,Good,Good,0
VIC2260,SEDDON,24330,Maribyrnong (C),1,Good,Good,0
VIC2261,SEDGWICK,22620,Greater Bendigo (C),1,Good,Good,0
VIC2262,SELBY,27450,Yarra Ranges (S),1,Good,Good,0
VIC2263,SELWYN,20110,Alpine (S),1,Good,Good,0
VIC2264,SEPARATION CREEK,21750,Colac-Otway (S),1,Good,Good,0
VIC2265,SERPENTINE,23940,Loddon (S),1,Good,Good,0
VIC2266,SERVICETON,26890,West Wimmera (S),1,Good,Good,0
VIC2267,SEVILLE,27450,Yarra Ranges (S),1,Good,Good,0
VIC2268,SEVILLE EAST,27450,Yarra Ranges (S),1,Good,Good,0
VIC2269,SEYMOUR,24850,Mitchell (S),1,Good,Good,0
VIC227,BETE BOLONG,22110,East Gippsland (S),1,Good,Good,0
VIC2270,SHADY CREEK,20830,Baw Baw (S),1,Good,Good,0
VIC2271,SHANNONVALE,22110,East Gippsland (S),1,Good,Good,0
VIC2272,SHAYS FLAT,25810,Northern Grampians (S),1,Good,Good,0
VIC2273,SHE OAKS,22490,Golden Plains (S),1,Good,Good,0
VIC2274,SHEANS CREEK,26430,Strathbogie (S),1,Good,Good,0
VIC2275,SHEEP HILLS,27630,Yarriambiack (S),1,Good,Good,0
VIC2276,SHELBOURNE,22620,Greater Bendigo (C),0.8549107,Good,Good,0
VIC2276,SHELBOURNE,23940,Loddon (S),0.1450893,Good,Good,0
VIC2277,SHELFORD,22490,Golden Plains (S),1,Good,Good,0
VIC2278,SHELLEY,26670,Towong (S),1,Good,Good,0
VIC2279,SHEPHERDS FLAT,22910,Hepburn (S),1,Good,Good,0
VIC228,BETE BOLONG NORTH,22110,East Gippsland (S),1,Good,Good,0
VIC2280,SHEPPARTON,22830,Greater Shepparton (C),1,Good,Good,0
VIC2281,SHEPPARTON EAST,22830,Greater Shepparton (C),1,Good,Good,0
VIC2282,SHEPPARTON NORTH,22830,Greater Shepparton (C),1,Good,Good,0
VIC2283,SHERBROOKE,27450,Yarra Ranges (S),1,Good,Good,0
VIC2284,SHOREHAM,25340,Mornington Peninsula (S),1,Good,Good,0
VIC2285,SIDONIA,24130,Macedon Ranges (S),1,Good,Good,0
VIC2286,SILVAN,27450,Yarra Ranges (S),1,Good,Good,0
VIC2287,SILVERLEAVES,20740,Bass Coast (S),1,Good,Good,0
VIC2288,SIMPSON,21750,Colac-Otway (S),1.00E-07,Good,Good,1
VIC2288,SIMPSON,21830,Corangamite (S),0.9999999,Good,Good,0
VIC2289,SIMPSONS CREEK,22110,East Gippsland (S),1,Good,Good,0
VIC229,BETHANGA,26670,Towong (S),1,Good,Good,0
VIC2290,SIMSON,21670,Central Goldfields (S),1,Good,Good,0
VIC2291,SKENES CREEK,21750,Colac-Otway (S),1,Good,Good,0
VIC2292,SKENES CREEK NORTH,21750,Colac-Otway (S),1,Good,Good,0
VIC2293,SKIBO,21830,Corangamite (S),1,Good,Good,0
VIC2294,SKINNERS FLAT,23940,Loddon (S),1,Good,Good,0
VIC2295,SKIPTON,21830,Corangamite (S),0.875,Good,Good,0
VIC2295,SKIPTON,25990,Pyrenees (S),0.125,Good,Good,0
VIC2296,SKYE,22170,Frankston (C),1,Good,Good,0
VIC2297,SLATY CREEK,25810,Northern Grampians (S),1,Good,Good,0
VIC2298,SMEATON,22910,Hepburn (S),1,Good,Good,0
VIC2299,SMITHS BEACH,20740,Bass Coast (S),1,Good,Good,0
VIC23,ALLAMBEE,20830,Baw Baw (S),1,Good,Good,0
VIC230,BETLEY,21670,Central Goldfields (S),1,Good,Good,0
VIC2300,SMITHS GULLY,25710,Nillumbik (S),1,Good,Good,0
VIC2301,SMOKEYTOWN,22910,Hepburn (S),1,Good,Good,0
VIC2302,SMOKO,20110,Alpine (S),1,Good,Good,0
VIC2303,SMYTHES CREEK,20570,Ballarat (C),0.147675,Good,Good,0
VIC2303,SMYTHES CREEK,22490,Golden Plains (S),0.852325,Good,Good,0
VIC2304,SMYTHESDALE,22490,Golden Plains (S),0.9620991,Good,Good,0
VIC2304,SMYTHESDALE,25990,Pyrenees (S),0.0379009,Good,Good,0
VIC2305,SNAKE ISLAND,26810,Wellington (S),1,Good,Good,0
VIC2306,SNAKE VALLEY,25990,Pyrenees (S),1,Good,Good,0
VIC2307,SOLDIERS HILL,20570,Ballarat (C),1,Good,Good,0
VIC2308,SOMERS,25340,Mornington Peninsula (S),1,Good,Good,0
VIC2309,SOMERTON,23270,Hume (C),1,Good,Good,0
VIC231,BEULAH,27630,Yarriambiack (S),1,Good,Good,0
VIC2310,SOMERVILLE,25340,Mornington Peninsula (S),1,Good,Good,0
VIC2311,SORRENTO,25340,Mornington Peninsula (S),1,Good,Good,0
VIC2312,SOUTH DUDLEY,20740,Bass Coast (S),1,Good,Good,0
VIC2313,SOUTH GEELONG,22750,Greater Geelong (C),1,Good,Good,0
VIC2314,SOUTH KINGSVILLE,23110,Hobsons Bay (C),1,Good,Good,0
VIC2315,SOUTH MELBOURNE,25900,Port Phillip (C),1,Good,Good,0
VIC2316,SOUTH MORANG,27070,Whittlesea (C),1,Good,Good,0
VIC2317,SOUTH PURRUMBETE,21830,Corangamite (S),1,Good,Good,0
VIC2318,SOUTH YARRA,24600,Melbourne (C),0.1774167,Good,Good,0
VIC2318,SOUTH YARRA,26350,Stonnington (C),0.8225833,Good,Good,0
VIC2319,SOUTHBANK,24600,Melbourne (C),0.9925162,Good,Good,0
VIC2319,SOUTHBANK,25900,Port Phillip (C),0.0074838,Good,Good,1
VIC232,BEVERFORD,26610,Swan Hill (RC),1,Good,Good,0
VIC2320,SOUTHERN CROSS,25490,Moyne (S),1,Good,Good,0
VIC2321,SPARGO CREEK,25150,Moorabool (S),1,Good,Good,0
VIC2322,SPEED,27630,Yarriambiack (S),1,Good,Good,0
VIC2323,SPEEWA,26610,Swan Hill (RC),1,Good,Good,0
VIC2324,SPOTSWOOD,23110,Hobsons Bay (C),1,Good,Good,0
VIC2325,SPRING GULLY,22620,Greater Bendigo (C),1,Good,Good,0
VIC2326,SPRING HILL,22910,Hepburn (S),0.4512821,Good,Good,0
VIC2326,SPRING HILL,24130,Macedon Ranges (S),0.5487179,Good,Good,0
VIC2327,SPRINGBANK,25150,Moorabool (S),1,Good,Good,0
VIC2328,SPRINGDALLAH,22490,Golden Plains (S),1,Good,Good,0
VIC233,BEVERIDGE,24850,Mitchell (S),0.8495271,Good,Good,0
VIC233,BEVERIDGE,27070,Whittlesea (C),0.1504729,Good,Good,0
VIC2331,SPRINGHURST,26700,Wangaratta (RC),1,Good,Good,0
VIC2332,SPRINGMOUNT,22910,Hepburn (S),1,Good,Good,0
VIC2333,SPRINGVALE,22670,Greater Dandenong (C),1,Good,Good,0
VIC2334,SPRINGVALE SOUTH,22670,Greater Dandenong (C),1,Good,Good,0
VIC2335,ST ALBANS,21180,Brimbank (C),1,Good,Good,0
VIC2336,ST ALBANS PARK,22750,Greater Geelong (C),1,Good,Good,0
VIC2337,ST ANDREWS,25710,Nillumbik (S),1,Good,Good,0
VIC2338,ST ANDREWS BEACH,25340,Mornington Peninsula (S),1,Good,Good,0
VIC2339,ST ARNAUD,25810,Northern Grampians (S),1,Good,Good,0
VIC234,BIG DESERT,22980,Hindmarsh (S),3.30E-06,Good,Good,1
VIC234,BIG DESERT,24780,Mildura (RC),0.99999,Good,Good,0
VIC234,BIG DESERT,26890,West Wimmera (S),6.70E-06,Good,Good,1
VIC2340,ST ARNAUD EAST,25810,Northern Grampians (S),1,Good,Good,0
VIC2341,ST ARNAUD NORTH,25810,Northern Grampians (S),1,Good,Good,0
VIC2342,ST CLAIR,20740,Bass Coast (S),1,Good,Good,0
VIC2343,ST GERMAINS,22830,Greater Shepparton (C),1,Good,Good,0
VIC2344,ST HELENS,25490,Moyne (S),1,Good,Good,0
VIC2345,ST HELENS PLAINS,23190,Horsham (RC),1,Good,Good,0
VIC2346,ST KILDA,25900,Port Phillip (C),1,Good,Good,0
VIC2347,ST KILDA EAST,22310,Glen Eira (C),0.3163743,Good,Good,0
VIC2347,ST KILDA EAST,25900,Port Phillip (C),0.6836257,Good,Good,0
VIC2348,ST KILDA WEST,25900,Port Phillip (C),1,Good,Good,0
VIC2349,ST LEONARDS,22750,Greater Geelong (C),1,Good,Good,0
VIC2350,STACEYS BRIDGE,26810,Wellington (S),1,Good,Good,0
VIC2351,STAFFORDSHIRE REEF,22490,Golden Plains (S),1,Good,Good,0
VIC2352,STAGHORN FLAT,23350,Indigo (S),0.4413793,Good,Good,0
VIC2352,STAGHORN FLAT,27170,Wodonga (C),0.5586207,Good,Good,0
VIC2353,STANHOPE,21370,Campaspe (S),1,Good,Good,0
VIC2354,STANHOPE SOUTH,22830,Greater Shepparton (C),1,Good,Good,0
VIC2355,STANLEY,23350,Indigo (S),1,Good,Good,0
VIC2356,STAUGHTON VALE,22750,Greater Geelong (C),1,Good,Good,0
VIC2357,STAVELY,20260,Ararat (RC),1,Good,Good,0
VIC2358,STAWELL,25810,Northern Grampians (S),1,Good,Good,0
VIC2359,STEELS CREEK,27450,Yarra Ranges (S),1,Good,Good,0
VIC2360,STEIGLITZ,22490,Golden Plains (S),1,Good,Good,0
VIC2361,STEWARTON,21010,Benalla (RC),0.920354,Good,Good,0
VIC2361,STEWARTON,22830,Greater Shepparton (C),0.079646,Good,Good,0
VIC2362,STIRLING,22110,East Gippsland (S),1,Good,Good,0
VIC2363,STOCKDALE,26810,Wellington (S),1,Good,Good,0
VIC2364,STOCKYARD HILL,25990,Pyrenees (S),1,Good,Good,0
VIC2365,STONEHAVEN,22490,Golden Plains (S),1,Good,Good,0
VIC2366,STONELEIGH,25990,Pyrenees (S),1,Good,Good,0
VIC2369,STONYFORD,21750,Colac-Otway (S),0.4,Good,Good,0
VIC2369,STONYFORD,21830,Corangamite (S),0.6,Good,Good,0
VIC237,BIG PATS CREEK,27450,Yarra Ranges (S),1,Good,Good,0
VIC2370,STRADBROKE,26810,Wellington (S),1,Good,Good,0
VIC2371,STRANGWAYS,22910,Hepburn (S),0.1162792,Good,Good,0
VIC2371,STRANGWAYS,25430,Mount Alexander (S),0.8837208,Good,Good,0
VIC2372,STRATEN,21270,Buloke (S),1,Good,Good,0
VIC2373,STRATFORD,26810,Wellington (S),1,Good,Good,0
VIC2374,STRATH CREEK,25620,Murrindindi (S),1,Good,Good,0
VIC2375,STRATHALLAN,21370,Campaspe (S),1,Good,Good,0
VIC2376,STRATHBOGIE,26430,Strathbogie (S),1,Good,Good,0
VIC2377,STRATHDALE,22620,Greater Bendigo (C),1,Good,Good,0
VIC2378,STRATHDOWNIE,22410,Glenelg (S),1,Good,Good,0
VIC2379,STRATHEWEN,25710,Nillumbik (S),1,Good,Good,0
VIC238,BIGGARA,26670,Towong (S),1,Good,Good,0
VIC2380,STRATHFIELDSAYE,22620,Greater Bendigo (C),1,Good,Good,0
VIC2381,STRATHKELLAR,26260,Southern Grampians (S),1,Good,Good,0
VIC2382,STRATHLEA,21670,Central Goldfields (S),0.2608693,Good,Good,0
VIC2382,STRATHLEA,25430,Mount Alexander (S),0.7391307,Good,Good,0
VIC2383,STRATHMERTON,24900,Moira (S),1,Good,Good,0
VIC2384,STRATHMORE,25060,Moonee Valley (C),1,Good,Good,0
VIC2385,STRATHMORE HEIGHTS,25060,Moonee Valley (C),1,Good,Good,0
VIC2386,STREATHAM,20260,Ararat (RC),0.7662338,Good,Good,0
VIC2386,STREATHAM,25990,Pyrenees (S),0.2337662,Good,Good,0
VIC2387,STRZELECKI,20830,Baw Baw (S),0.2209302,Good,Good,0
VIC2387,STRZELECKI,26170,South Gippsland (S),0.7790698,Good,Good,0
VIC2388,STUART MILL,25810,Northern Grampians (S),1,Good,Good,0
VIC2389,SUGARLOAF,21750,Colac-Otway (S),1,Good,Good,0
VIC239,BILLABONG,26810,Wellington (S),1,Good,Good,0
VIC2390,SUGARLOAF CREEK,24850,Mitchell (S),1,Good,Good,0
VIC2391,SUGGAN BUGGAN,22110,East Gippsland (S),1,Good,Good,0
VIC2392,SULKY,20570,Ballarat (C),0.4935065,Good,Good,0
VIC2392,SULKY,22910,Hepburn (S),0.5064935,Good,Good,0
VIC2393,SUMMERLANDS,20740,Bass Coast (S),1,Good,Good,0
VIC2394,SUNBURY,23270,Hume (C),1,Good,Good,0
VIC2395,SUNDAY CREEK,24850,Mitchell (S),1,Good,Good,0
VIC2396,SUNDERLAND BAY,20740,Bass Coast (S),1,Good,Good,0
VIC2397,SUNSET STRIP,20740,Bass Coast (S),1,Good,Good,0
VIC2398,SUNSHINE,21180,Brimbank (C),1,Good,Good,0
VIC2399,SUNSHINE NORTH,21180,Brimbank (C),1,Good,Good,0
VIC24,ALLAMBEE RESERVE,20830,Baw Baw (S),0.8631579,Good,Good,0
VIC24,ALLAMBEE RESERVE,26170,South Gippsland (S),0.1368421,Good,Good,0
VIC240,BIMBOURIE,21270,Buloke (S),1,Good,Good,0
VIC2400,SUNSHINE WEST,21180,Brimbank (C),1,Good,Good,0
VIC2401,SURF BEACH,20740,Bass Coast (S),1,Good,Good,0
VIC2402,SURREY HILLS,21110,Boroondara (C),0.6117855,Good,Good,0
VIC2402,SURREY HILLS,26980,Whitehorse (C),0.3882145,Good,Good,0
VIC2403,SUTHERLAND,25810,Northern Grampians (S),1,Good,Good,0
VIC2404,SUTHERLANDS CREEK,22490,Golden Plains (S),1,Good,Good,0
VIC2405,SUTTON,21270,Buloke (S),1,Good,Good,0
VIC2406,SUTTON GRANGE,25430,Mount Alexander (S),1,Good,Good,0
VIC2407,SWAN BAY,,,2.00E-07,NA,Good,4
VIC2407,SWAN BAY,22750,Greater Geelong (C),0.9999995,Good,Good,0
VIC2407,SWAN BAY,26080,Queenscliffe (B),3.00E-07,Acceptable,Good,1
VIC2408,SWAN HILL,26610,Swan Hill (RC),1,Good,Good,0
VIC2409,SWAN HILL WEST,26610,Swan Hill (RC),1,Good,Good,0
VIC241,BINDI,22110,East Gippsland (S),1,Good,Good,0
VIC2410,SWAN ISLAND,26080,Queenscliffe (B),1,Acceptable,Good,0
VIC2411,SWAN MARSH,21750,Colac-Otway (S),1,Good,Good,0
VIC2412,SWAN REACH,22110,East Gippsland (S),1,Good,Good,0
VIC2413,SWANPOOL,21010,Benalla (RC),1,Good,Good,0
VIC2414,SWANWATER,25810,Northern Grampians (S),1,Good,Good,0
VIC2415,SWANWATER WEST,25810,Northern Grampians (S),1,Good,Good,0
VIC2416,SWIFTS CREEK,22110,East Gippsland (S),1,Good,Good,0
VIC2417,SYDENHAM,21180,Brimbank (C),1,Good,Good,0
VIC2418,SYLVATERRE,23940,Loddon (S),1,Good,Good,0
VIC2419,TABBERABBERA,22110,East Gippsland (S),1,Good,Good,0
VIC242,BINGINWARRI,26170,South Gippsland (S),0.1999999,Good,Good,0
VIC242,BINGINWARRI,26810,Wellington (S),0.8000001,Good,Good,0
VIC2420,TABILK,26430,Strathbogie (S),1,Good,Good,0
VIC2421,TABOR,26260,Southern Grampians (S),1,Good,Good,0
VIC2422,TAGGERTY,25620,Murrindindi (S),1,Good,Good,0
VIC2423,TAHARA,22410,Glenelg (S),0.3888889,Good,Good,0
VIC2423,TAHARA,26260,Southern Grampians (S),0.6111111,Good,Good,0
VIC2424,TAHARA BRIDGE,22410,Glenelg (S),1,Good,Good,0
VIC2425,TAHARA WEST,22410,Glenelg (S),1,Good,Good,0
VIC2426,TALBOT,21670,Central Goldfields (S),1,Good,Good,0
VIC2427,TALGARNO,26670,Towong (S),1,Good,Good,0
VIC2428,TALLANGATTA,26670,Towong (S),1,Good,Good,0
VIC2429,TALLANGATTA EAST,26670,Towong (S),1,Good,Good,0
VIC243,BINGO MUNJIE,22110,East Gippsland (S),1,Good,Good,0
VIC2430,TALLANGATTA VALLEY,26670,Towong (S),1,Good,Good,0
VIC2431,TALLAROOK,24850,Mitchell (S),1,Good,Good,0
VIC2432,TALLYGAROOPNA,22830,Greater Shepparton (C),1,Good,Good,0
VIC2433,TAMBO CROSSING,22110,East Gippsland (S),1,Good,Good,0
VIC2434,TAMBO UPPER,22110,East Gippsland (S),1,Good,Good,0
VIC2435,TAMBOON,22110,East Gippsland (S),1,Good,Good,0
VIC2436,TAMBORITHA,26810,Wellington (S),1,Good,Good,0
VIC2437,TAMINICK,21010,Benalla (RC),1,Good,Good,0
VIC2438,TAMLEUGH,26430,Strathbogie (S),1,Good,Good,0
VIC2439,TAMLEUGH NORTH,22830,Greater Shepparton (C),1,Good,Good,0
VIC244,BIRCHIP,21270,Buloke (S),1,Good,Good,0
VIC2440,TANDAROOK,21830,Corangamite (S),1,Good,Good,0
VIC2441,TANDARRA,23940,Loddon (S),1,Good,Good,0
VIC2442,TANGAMBALANGA,23350,Indigo (S),1,Good,Good,0
VIC2443,TANJIL,20830,Baw Baw (S),1,Good,Good,0
VIC2444,TANJIL BREN,20830,Baw Baw (S),1,Good,Good,0
VIC2445,TANJIL SOUTH,20830,Baw Baw (S),0.6118298,Good,Good,0
VIC2445,TANJIL SOUTH,23810,Latrobe (C) (Vic.),0.3881702,Good,Good,0
VIC2446,TANTARABOO,24130,Macedon Ranges (S),1,Good,Good,0
VIC2447,TANWOOD,25990,Pyrenees (S),1,Good,Good,0
VIC2448,TANYBRYN,21750,Colac-Otway (S),1,Good,Good,0
VIC2449,TARADALE,22910,Hepburn (S),0.0086768,Good,Good,1
VIC2449,TARADALE,25430,Mount Alexander (S),0.9913232,Good,Good,0
VIC245,BIRCHIP WEST,21270,Buloke (S),1,Good,Good,0
VIC2450,TARCOMBE,24850,Mitchell (S),0.5405405,Good,Good,0
VIC2450,TARCOMBE,26430,Strathbogie (S),0.4594595,Good,Good,0
VIC2451,TARILTA,22910,Hepburn (S),0.1666666,Good,Good,0
VIC2451,TARILTA,25430,Mount Alexander (S),0.8333334,Good,Good,0
VIC2452,TARNAGULLA,23940,Loddon (S),1,Good,Good,0
VIC2453,TARNEIT,27260,Wyndham (C),1,Good,Good,0
VIC2454,TARNOOK,21010,Benalla (RC),1,Good,Good,0
VIC2455,TAROON,21830,Corangamite (S),4.00E-07,Good,Good,1
VIC2455,TAROON,25490,Moyne (S),0.9999996,Good,Good,0
VIC2456,TARRA VALLEY,26810,Wellington (S),1,Good,Good,0
VIC2457,TARRANYURK,22980,Hindmarsh (S),1,Good,Good,0
VIC2458,TARRAVILLE,26810,Wellington (S),1,Good,Good,0
VIC2459,TARRAWARRA,27450,Yarra Ranges (S),1,Good,Good,0
VIC246,BIRDWOODTON,24780,Mildura (RC),1,Good,Good,0
VIC2460,TARRAWINGEE,26700,Wangaratta (RC),1,Good,Good,0
VIC2461,TARRAYOUKYAN,26260,Southern Grampians (S),1,Good,Good,0
VIC2462,TARRENGOWER,25430,Mount Alexander (S),1,Good,Good,0
VIC2463,TARRENLEA,26260,Southern Grampians (S),1,Good,Good,0
VIC2464,TARRINGTON,26260,Southern Grampians (S),1,Good,Good,0
VIC2465,TARRONE,25490,Moyne (S),1,Good,Good,0
VIC2466,TARWIN,26170,South Gippsland (S),1,Good,Good,0
VIC2467,TARWIN LOWER,26170,South Gippsland (S),1,Good,Good,0
VIC2468,TATONG,21010,Benalla (RC),1,Good,Good,0
VIC2469,TATURA,22830,Greater Shepparton (C),1,Good,Good,0
VIC247,BIRREGURRA,21750,Colac-Otway (S),0.9719512,Good,Good,0
VIC247,BIRREGURRA,26490,Surf Coast (S),0.0280488,Good,Good,0
VIC2470,TATURA EAST,22830,Greater Shepparton (C),1,Good,Good,0
VIC2471,TATYOON,20260,Ararat (RC),1,Good,Good,0
VIC2472,TAWONGA,20110,Alpine (S),1,Good,Good,0
VIC2473,TAWONGA SOUTH,20110,Alpine (S),1,Good,Good,0
VIC2474,TAYLOR BAY,25620,Murrindindi (S),1,Good,Good,0
VIC2475,TAYLORS HILL,24650,Melton (C),1,Good,Good,0
VIC2476,TAYLORS LAKES,21180,Brimbank (C),1,Good,Good,0
VIC2477,TEAL POINT,22250,Gannawarra (S),1,Good,Good,0
VIC2478,TECOMA,27450,Yarra Ranges (S),1,Good,Good,0
VIC2479,TEDDYWADDY,21270,Buloke (S),1,Good,Good,0
VIC248,BITTERN,25340,Mornington Peninsula (S),1,Good,Good,0
VIC2480,TEDDYWADDY WEST,21270,Buloke (S),1,Good,Good,0
VIC2481,TEESDALE,22490,Golden Plains (S),1,Good,Good,0
VIC2482,TELANGATUK EAST,23190,Horsham (RC),1,Good,Good,0
VIC2483,TELFORD,24900,Moira (S),1,Good,Good,0
VIC2484,TELOPEA DOWNS,26890,West Wimmera (S),1,Good,Good,0
VIC2485,TEMPLESTOWE,24210,Manningham (C),1,Good,Good,0
VIC2486,TEMPLESTOWE LOWER,24210,Manningham (C),1,Good,Good,0
VIC2487,TEMPY,24780,Mildura (RC),0.305085,Good,Good,0
VIC2487,TEMPY,27630,Yarriambiack (S),0.694915,Good,Good,0
VIC2488,TENBY POINT,20740,Bass Coast (S),1,Good,Good,0
VIC2489,TENNYSON,21370,Campaspe (S),1,Good,Good,0
VIC249,BLACK HILL,20570,Ballarat (C),1,Good,Good,0
VIC2490,TERANG,21830,Corangamite (S),0.9951712,Good,Good,0
VIC2490,TERANG,25490,Moyne (S),0.0048288,Good,Good,1
VIC2491,TERIP TERIP,25620,Murrindindi (S),1,Good,Good,0
VIC2492,TERRAPPEE,21270,Buloke (S),0.3333331,Good,Good,0
VIC2492,TERRAPPEE,23940,Loddon (S),0.6666669,Good,Good,0
VIC2493,TERRICK TERRICK,23940,Loddon (S),1,Good,Good,0
VIC2494,TERRICK TERRICK EAST,21370,Campaspe (S),1,Good,Good,0
VIC2495,TESBURY,21830,Corangamite (S),1,Good,Good,0
VIC2496,TETOORA ROAD,20830,Baw Baw (S),1,Good,Good,0
VIC2497,THALIA,21270,Buloke (S),1,Good,Good,0
VIC2498,THALLOO,20830,Baw Baw (S),1,Good,Good,0
VIC2499,THE BASIN,23670,Knox (C),1,Good,Good,0
VIC25,ALLAMBEE SOUTH,26170,South Gippsland (S),1,Good,Good,0
VIC250,BLACK RANGE,20260,Ararat (RC),0.0989584,Good,Good,0
VIC250,BLACK RANGE,25810,Northern Grampians (S),0.9010416,Good,Good,0
VIC2500,THE COVE,25490,Moyne (S),1,Good,Good,0
VIC2501,THE GURDIES,20740,Bass Coast (S),1,Good,Good,0
VIC2502,THE HEART,26810,Wellington (S),1,Good,Good,0
VIC2503,THE HONEYSUCKLES,26810,Wellington (S),1,Good,Good,0
VIC2504,THE PATCH,27450,Yarra Ranges (S),1,Good,Good,0
VIC2505,THE SISTERS,25490,Moyne (S),1,Good,Good,0
VIC2506,THOLOGOLONG,26670,Towong (S),1,Good,Good,0
VIC2507,THOMASTOWN,27070,Whittlesea (C),1,Good,Good,0
VIC251,BLACK ROCK,20910,Bayside (C),1,Good,Good,0
VIC2510,THOONA,21010,Benalla (RC),1,Good,Good,0
VIC2511,THORNBURY,21890,Darebin (C),1,Good,Good,0
VIC2512,THORNTON,25620,Murrindindi (S),1,Good,Good,0
VIC2513,THORPDALE,20830,Baw Baw (S),1,Good,Good,0
VIC2514,THORPDALE SOUTH,20830,Baw Baw (S),1,Good,Good,0
