DZN_CODE_2011,DZN_CODE_2011,LGA_CODE_2018,LGA_CODE_2018,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
213152898,213152898,22670,22670,1,Good,Good,0
213152899,213152899,22670,22670,1,Good,Good,0
213152907,213152907,22670,22670,1,Good,Good,0
213152909,213152909,22670,22670,1,Good,Good,0
213152919,213152919,22670,22670,1,Good,Good,0
213162859,213162859,22670,22670,1,Good,Good,0
213162860,213162860,22670,22670,1,Good,Good,0
213162893,213162893,22670,22670,1,Good,Good,0
213162925,213162925,22670,22670,1,Good,Good,0
213172911,213172911,22670,22670,1,Good,Good,0
213172912,213172912,22670,22670,1,Good,Good,0
213172913,213172913,22670,22670,1,Good,Good,0
213172914,213172914,22670,22670,1,Good,Good,0
213172915,213172915,22670,22670,1,Good,Good,0
213172916,213172916,22670,22670,1,Good,Good,0
213172917,213172917,22670,22670,1,Good,Good,0
213172918,213172918,22670,22670,1,Good,Good,0
213172920,213172920,22670,22670,1,Good,Good,0
213172921,213172921,22670,22670,1,Good,Good,0
213172922,213172922,22670,22670,1,Good,Good,0
213172923,213172923,22670,22670,1,Good,Good,0
213172924,213172924,22670,22670,1,Good,Good,0
213172926,213172926,22670,22670,1,Good,Good,0
213182887,213182887,22670,22670,1,Good,Good,0
213182905,213182905,22670,22670,1,Good,Good,0
213182906,213182906,22670,22670,1,Good,Good,0
213182908,213182908,22670,22670,1,Good,Good,0
213182910,213182910,22670,22670,1,Good,Good,0
213192188,213192188,24970,24970,1,Good,Good,0
213192189,213192189,24970,24970,1,Good,Good,0
213192214,213192214,24970,24970,1,Good,Good,0
213192215,213192215,24970,24970,1,Good,Good,0
213192250,213192250,24970,24970,1,Good,Good,0
213192251,213192251,24970,24970,1,Good,Good,0
213192252,213192252,24970,24970,1,Good,Good,0
213192253,213192253,24970,24970,1,Good,Good,0
213192254,213192254,24970,24970,1,Good,Good,0
213202161,213202161,24970,24970,1,Good,Good,0
213202163,213202163,24970,24970,1,Good,Good,0
213202166,213202166,24970,24970,1,Good,Good,0
213202167,213202167,24970,24970,1,Good,Good,0
213202168,213202168,24970,24970,1,Good,Good,0
213202169,213202169,24970,24970,1,Good,Good,0
213202170,213202170,24970,24970,1,Good,Good,0
213202171,213202171,24970,24970,1,Good,Good,0
213202172,213202172,24970,24970,1,Good,Good,0
213202173,213202173,24970,24970,1,Good,Good,0
213202174,213202174,24970,24970,1,Good,Good,0
213202175,213202175,24970,24970,1,Good,Good,0
213202176,213202176,24970,24970,1,Good,Good,0
213202217,213202217,24970,24970,1,Good,Good,0
213202231,213202231,24970,24970,1,Good,Good,0
213202232,213202232,24970,24970,1,Good,Good,0
213212199,213212199,24970,24970,1,Good,Good,0
213212206,213212206,24970,24970,1,Good,Good,0
213212207,213212207,24970,24970,1,Good,Good,0
213212208,213212208,24970,24970,1,Good,Good,0
213212209,213212209,24970,24970,1,Good,Good,0
213212210,213212210,24970,24970,1,Good,Good,0
213212211,213212211,24970,24970,1,Good,Good,0
213212212,213212212,24970,24970,1,Good,Good,0
213212213,213212213,24970,24970,1,Good,Good,0
213222220,213222220,24970,24970,1,Good,Good,0
213222221,213222221,24970,24970,1,Good,Good,0
213222222,213222222,24970,24970,1,Good,Good,0
213222223,213222223,24970,24970,1,Good,Good,0
213222224,213222224,24970,24970,1,Good,Good,0
213222225,213222225,24970,24970,1,Good,Good,0
213222226,213222226,24970,24970,1,Good,Good,0
213222227,213222227,24970,24970,1,Good,Good,0
213222228,213222228,24970,24970,1,Good,Good,0
213222229,213222229,24970,24970,1,Good,Good,0
213222230,213222230,24970,24970,1,Good,Good,0
213232237,213232237,24970,24970,1,Good,Good,0
213232239,213232239,24970,24970,1,Good,Good,0
213232240,213232240,24970,24970,1,Good,Good,0
213232241,213232241,24970,24970,1,Good,Good,0
213232248,213232248,24970,24970,1,Good,Good,0
213232249,213232249,24970,24970,1,Good,Good,0
213242233,213242233,24970,24970,1,Good,Good,0
213242234,213242234,24970,24970,1,Good,Good,0
213242235,213242235,24970,24970,1,Good,Good,0
213242236,213242236,24970,24970,1,Good,Good,0
213242238,213242238,24970,24970,1,Good,Good,0
213242242,213242242,24970,24970,1,Good,Good,0
213242243,213242243,24970,24970,1,Good,Good,0
213242244,213242244,24970,24970,1,Good,Good,0
213242245,213242245,24970,24970,1,Good,Good,0
213242246,213242246,24970,24970,1,Good,Good,0
213242247,213242247,24970,24970,1,Good,Good,0
213252190,213252190,24970,24970,1,Good,Good,0
213252191,213252191,24970,24970,1,Good,Good,0
213252192,213252192,24970,24970,1,Good,Good,0
213252193,213252193,24970,24970,1,Good,Good,0
213252194,213252194,24970,24970,1,Good,Good,0
213252195,213252195,24970,24970,1,Good,Good,0
213252196,213252196,24970,24970,1,Good,Good,0
213252216,213252216,24970,24970,1,Good,Good,0
213252218,213252218,24970,24970,1,Good,Good,0
213252219,213252219,24970,24970,1,Good,Good,0
213262158,213262158,24970,24970,1,Good,Good,0
213262159,213262159,24970,24970,1,Good,Good,0
213262160,213262160,24970,24970,1,Good,Good,0
213262162,213262162,24970,24970,1,Good,Good,0
213262164,213262164,24970,24970,1,Good,Good,0
213262165,213262165,24970,24970,1,Good,Good,0
213262177,213262177,24970,24970,1,Good,Good,0
213262178,213262178,24970,24970,1,Good,Good,0
213262179,213262179,24970,24970,1,Good,Good,0
213262180,213262180,24970,24970,1,Good,Good,0
213262181,213262181,24970,24970,1,Good,Good,0
213262182,213262182,24970,24970,1,Good,Good,0
213262183,213262183,24970,24970,1,Good,Good,0
213272197,213272197,24970,24970,1,Good,Good,0
213272198,213272198,24970,24970,1,Good,Good,0
213272200,213272200,24970,24970,1,Good,Good,0
213272201,213272201,24970,24970,1,Good,Good,0
213272202,213272202,24970,24970,1,Good,Good,0
213272203,213272203,24970,24970,1,Good,Good,0
213272204,213272204,24970,24970,1,Good,Good,0
213272205,213272205,24970,24970,1,Good,Good,0
213281352,213281352,21180,21180,1,Good,Good,0
213281354,213281354,21180,21180,1,Good,Good,0
213281355,213281355,21180,21180,1,Good,Good,0
213281373,213281373,21180,21180,1,Good,Good,0
213291371,213291371,21180,21180,1,Good,Good,0
213301343,213301343,21180,21180,1,Good,Good,0
213301344,213301344,21180,21180,1,Good,Good,0
213301346,213301346,21180,21180,1,Good,Good,0
213301356,213301356,21180,21180,1,Good,Good,0
213301357,213301357,21180,21180,1,Good,Good,0
213301358,213301358,21180,21180,1,Good,Good,0
213301359,213301359,21180,21180,1,Good,Good,0
213301360,213301360,21180,21180,1,Good,Good,0
213311311,213311311,21180,21180,1,Good,Good,0
213311312,213311312,21180,21180,1,Good,Good,0
213321295,213321295,21180,21180,1,Good,Good,0
213321306,213321306,21180,21180,1,Good,Good,0
213321307,213321307,21180,21180,1,Good,Good,0
213321308,213321308,21180,21180,1,Good,Good,0
213331304,213331304,21180,21180,1,Good,Good,0
213331305,213331305,21180,21180,1,Good,Good,0
213331370,213331370,21180,21180,1,Good,Good,0
213341296,213341296,21180,21180,1,Good,Good,0
213341297,213341297,21180,21180,1,Good,Good,0
213341298,213341298,21180,21180,1,Good,Good,0
213341299,213341299,21180,21180,1,Good,Good,0
213341300,213341300,21180,21180,1,Good,Good,0
213341301,213341301,21180,21180,1,Good,Good,0
213341302,213341302,21180,21180,1,Good,Good,0
213341303,213341303,21180,21180,1,Good,Good,0
213351329,213351329,21180,21180,1,Good,Good,0
213351330,213351330,21180,21180,1,Good,Good,0
213351331,213351331,21180,21180,1,Good,Good,0
213351332,213351332,21180,21180,1,Good,Good,0
213351353,213351353,21180,21180,1,Good,Good,0
213351372,213351372,21180,21180,1,Good,Good,0
213361337,213361337,21180,21180,1,Good,Good,0
213361338,213361338,21180,21180,1,Good,Good,0
213361339,213361339,21180,21180,1,Good,Good,0
213361340,213361340,21180,21180,1,Good,Good,0
213361341,213361341,21180,21180,1,Good,Good,0
213361342,213361342,21180,21180,1,Good,Good,0
213371361,213371361,21180,21180,1,Good,Good,0
213371362,213371362,21180,21180,1,Good,Good,0
213371363,213371363,21180,21180,1,Good,Good,0
213371364,213371364,21180,21180,1,Good,Good,0
213371365,213371365,21180,21180,1,Good,Good,0
213371366,213371366,21180,21180,1,Good,Good,0
213371367,213371367,21180,21180,1,Good,Good,0
213371368,213371368,21180,21180,1,Good,Good,0
213371369,213371369,21180,21180,1,Good,Good,0
213381333,213381333,21180,21180,1,Good,Good,0
213381334,213381334,21180,21180,1,Good,Good,0
213381335,213381335,21180,21180,1,Good,Good,0
213381336,213381336,21180,21180,1,Good,Good,0
213381345,213381345,21180,21180,1,Good,Good,0
213381347,213381347,21180,21180,1,Good,Good,0
213381348,213381348,21180,21180,1,Good,Good,0
213381349,213381349,21180,21180,1,Good,Good,0
213381350,213381350,21180,21180,1,Good,Good,0
213381351,213381351,21180,21180,1,Good,Good,0
213391313,213391313,21180,21180,1,Good,Good,0
213391324,213391324,21180,21180,1,Good,Good,0
213391325,213391325,21180,21180,1,Good,Good,0
213401319,213401319,21180,21180,1,Good,Good,0
213401320,213401320,21180,21180,1,Good,Good,0
213401321,213401321,21180,21180,1,Good,Good,0
213401322,213401322,21180,21180,1,Good,Good,0
213401323,213401323,21180,21180,1,Good,Good,0
213401327,213401327,21180,21180,1,Good,Good,0
213401328,213401328,21180,21180,1,Good,Good,0
213411382,213411382,23110,23110,1,Good,Good,0
213411383,213411383,23110,23110,1,Good,Good,0
213411384,213411384,23110,23110,1,Good,Good,0
213411385,213411385,23110,23110,1,Good,Good,0
213411386,213411386,23110,23110,1,Good,Good,0
213411387,213411387,23110,23110,1,Good,Good,0
213411388,213411388,23110,23110,1,Good,Good,0
213411389,213411389,23110,23110,1,Good,Good,0
213411391,213411391,23110,23110,1,Good,Good,0
213421377,213421377,23110,23110,1,Good,Good,0
213421379,213421379,23110,23110,1,Good,Good,0
213421380,213421380,23110,23110,1,Good,Good,0
213431374,213431374,23110,23110,1,Good,Good,0
213431375,213431375,23110,23110,1,Good,Good,0
213431390,213431390,23110,23110,1,Good,Good,0
213431392,213431392,23110,23110,1,Good,Good,0
213431393,213431393,23110,23110,1,Good,Good,0
213431394,213431394,23110,23110,1,Good,Good,0
213431395,213431395,23110,23110,1,Good,Good,0
213431396,213431396,23110,23110,1,Good,Good,0
213431397,213431397,23110,23110,1,Good,Good,0
213431398,213431398,23110,23110,1,Good,Good,0
213431399,213431399,23110,23110,1,Good,Good,0
213431400,213431400,23110,23110,1,Good,Good,0
213431401,213431401,23110,23110,1,Good,Good,0
213431402,213431402,23110,23110,1,Good,Good,0
213441413,213441413,23110,23110,1,Good,Good,0
213441414,213441414,23110,23110,1,Good,Good,0
213441415,213441415,23110,23110,1,Good,Good,0
213441417,213441417,23110,23110,1,Good,Good,0
213441418,213441418,23110,23110,1,Good,Good,0
213441419,213441419,23110,23110,1,Good,Good,0
213441420,213441420,23110,23110,1,Good,Good,0
213441421,213441421,23110,23110,1,Good,Good,0
213441422,213441422,23110,23110,1,Good,Good,0
213441423,213441423,23110,23110,1,Good,Good,0
213441424,213441424,23110,23110,1,Good,Good,0
213451376,213451376,23110,23110,1,Good,Good,0
213461403,213461403,23110,23110,1,Good,Good,0
213461404,213461404,23110,23110,1,Good,Good,0
213461405,213461405,23110,23110,1,Good,Good,0
213461406,213461406,23110,23110,1,Good,Good,0
213461407,213461407,23110,23110,1,Good,Good,0
213461408,213461408,23110,23110,1,Good,Good,0
213461409,213461409,23110,23110,1,Good,Good,0
213461410,213461410,23110,23110,1,Good,Good,0
213461411,213461411,23110,23110,1,Good,Good,0
213461412,213461412,23110,23110,1,Good,Good,0
213461416,213461416,23110,23110,1,Good,Good,0
213471467,213471467,24330,24330,1,Good,Good,0
213471468,213471468,24330,24330,1,Good,Good,0
213471469,213471469,24330,24330,1,Good,Good,0
213471470,213471470,24330,24330,1,Good,Good,0
213471471,213471471,24330,24330,1,Good,Good,0
213471472,213471472,24330,24330,1,Good,Good,0
213471474,213471474,24330,24330,1,Good,Good,0
213481443,213481443,24330,24330,1,Good,Good,0
213481445,213481445,24330,24330,1,Good,Good,0
213481446,213481446,24330,24330,1,Good,Good,0
213481447,213481447,24330,24330,1,Good,Good,0
213481448,213481448,24330,24330,1,Good,Good,0
213481449,213481449,24330,24330,1,Good,Good,0
213481450,213481450,24330,24330,1,Good,Good,0
213481452,213481452,24330,24330,1,Good,Good,0
213481453,213481453,24330,24330,1,Good,Good,0
213481454,213481454,24330,24330,1,Good,Good,0
213481455,213481455,24330,24330,1,Good,Good,0
213481456,213481456,24330,24330,1,Good,Good,0
213481457,213481457,24330,24330,1,Good,Good,0
213481458,213481458,24330,24330,1,Good,Good,0
213481459,213481459,24330,24330,1,Good,Good,0
213491444,213491444,24330,24330,1,Good,Good,0
213491451,213491451,24330,24330,1,Good,Good,0
213491473,213491473,24330,24330,1,Good,Good,0
213491475,213491475,24330,24330,1,Good,Good,0
213491476,213491476,24330,24330,1,Good,Good,0
213491477,213491477,24330,24330,1,Good,Good,0
213491478,213491478,24330,24330,1,Good,Good,0
213491479,213491479,24330,24330,1,Good,Good,0
213501434,213501434,24330,24330,1,Good,Good,0
213501436,213501436,24330,24330,1,Good,Good,0
213501437,213501437,24330,24330,1,Good,Good,0
213501438,213501438,24330,24330,1,Good,Good,0
213511440,213511440,24330,24330,1,Good,Good,0
213511441,213511441,24330,24330,1,Good,Good,0
213511442,213511442,24330,24330,1,Good,Good,0
213511460,213511460,24330,24330,1,Good,Good,0
213511461,213511461,24330,24330,1,Good,Good,0
213511462,213511462,24330,24330,1,Good,Good,0
213511463,213511463,24330,24330,1,Good,Good,0
213511464,213511464,24330,24330,1,Good,Good,0
213511465,213511465,24330,24330,1,Good,Good,0
213511466,213511466,24330,24330,1,Good,Good,0
213521425,213521425,24330,24330,1,Good,Good,0
213521426,213521426,24330,24330,1,Good,Good,0
213521427,213521427,24330,24330,1,Good,Good,0
213521428,213521428,24330,24330,1,Good,Good,0
213521429,213521429,24330,24330,1,Good,Good,0
213521430,213521430,24330,24330,1,Good,Good,0
213521431,213521431,24330,24330,1,Good,Good,0
213521432,213521432,24330,24330,1,Good,Good,0
213521433,213521433,24330,24330,1,Good,Good,0
213521435,213521435,24330,24330,1,Good,Good,0
213521439,213521439,24330,24330,1,Good,Good,0
213533378,213533378,25150,25150,1,Good,Good,0
213533379,213533379,25150,25150,1,Good,Good,0
213533380,213533380,25150,25150,1,Good,Good,0
213533382,213533382,25150,25150,1,Good,Good,0
213541534,213541534,24650,24650,1,Good,Good,0
213541539,213541539,24650,24650,1,Good,Good,0
213541540,213541540,24650,24650,1,Good,Good,0
213551535,213551535,24650,24650,1,Good,Good,0
213551536,213551536,24650,24650,1,Good,Good,0
213551537,213551537,24650,24650,1,Good,Good,0
213551541,213551541,24650,24650,1,Good,Good,0
213561548,213561548,24650,24650,1,Good,Good,0
213561551,213561551,24650,24650,1,Good,Good,0
213561552,213561552,24650,24650,1,Good,Good,0
213561553,213561553,24650,24650,1,Good,Good,0
213561554,213561554,24650,24650,1,Good,Good,0
213561556,213561556,24650,24650,1,Good,Good,0
213561557,213561557,24650,24650,1,Good,Good,0
213561562,213561562,24650,24650,1,Good,Good,0
213571544,213571544,24650,24650,1,Good,Good,0
213571546,213571546,24650,24650,1,Good,Good,0
213571547,213571547,24650,24650,1,Good,Good,0
213571549,213571549,24650,24650,1,Good,Good,0
213571555,213571555,24650,24650,1,Good,Good,0
213581545,213581545,24650,24650,1,Good,Good,0
213581558,213581558,24650,24650,1,Good,Good,0
213581559,213581559,24650,24650,1,Good,Good,0
213581560,213581560,24650,24650,1,Good,Good,0
213581561,213581561,24650,24650,1,Good,Good,0
213591532,213591532,24650,24650,1,Good,Good,0
213591533,213591533,24650,24650,1,Good,Good,0
213591543,213591543,24650,24650,1,Good,Good,0
213591550,213591550,24650,24650,1,Good,Good,0
213601538,213601538,24650,24650,1,Good,Good,0
213611590,213611590,27260,27260,1,Good,Good,0
213611592,213611592,27260,27260,1,Good,Good,0
213611596,213611596,27260,27260,1,Good,Good,0
213611598,213611598,27260,27260,1,Good,Good,0
213611600,213611600,27260,27260,1,Good,Good,0
213611603,213611603,27260,27260,1,Good,Good,0
213611604,213611604,27260,27260,1,Good,Good,0
213611605,213611605,27260,27260,1,Good,Good,0
213611606,213611606,27260,27260,1,Good,Good,0
213621591,213621591,27260,27260,1,Good,Good,0
213621593,213621593,27260,27260,1,Good,Good,0
213621594,213621594,27260,27260,1,Good,Good,0
213621595,213621595,27260,27260,1,Good,Good,0
213621597,213621597,27260,27260,1,Good,Good,0
213621599,213621599,27260,27260,1,Good,Good,0
213621601,213621601,27260,27260,1,Good,Good,0
213621602,213621602,27260,27260,1,Good,Good,0
213631378,213631378,23110,23110,0.9999988,Good,Good,0
213631378,213631378,27260,27260,1.2e-06,Good,Good,1
213631381,213631381,23110,23110,1,Good,Good,0
213631563,213631563,27260,27260,1,Good,Good,0
213631607,213631607,27260,27260,1,Good,Good,0
213631608,213631608,27260,27260,1,Good,Good,0
213631609,213631609,27260,27260,1,Good,Good,0
213631610,213631610,27260,27260,1,Good,Good,0
213631611,213631611,27260,27260,1,Good,Good,0
213631612,213631612,27260,27260,1,Good,Good,0
213631613,213631613,27260,27260,1,Good,Good,0
213631614,213631614,27260,27260,1,Good,Good,0
213631615,213631615,27260,27260,1,Good,Good,0
213631616,213631616,27260,27260,1,Good,Good,0
213631617,213631617,27260,27260,1,Good,Good,0
213631618,213631618,27260,27260,1,Good,Good,0
213631619,213631619,27260,27260,1,Good,Good,0
213641624,213641624,27260,27260,1,Good,Good,0
213641625,213641625,27260,27260,1,Good,Good,0
213641626,213641626,27260,27260,1,Good,Good,0
213641627,213641627,27260,27260,1,Good,Good,0
213651569,213651569,27260,27260,1,Good,Good,0
213651620,213651620,27260,27260,1,Good,Good,0
213651621,213651621,27260,27260,1,Good,Good,0
213661564,213661564,27260,27260,1,Good,Good,0
213661565,213661565,27260,27260,1,Good,Good,0
213661566,213661566,27260,27260,1,Good,Good,0
213661567,213661567,27260,27260,1,Good,Good,0
213661568,213661568,27260,27260,1,Good,Good,0
213671570,213671570,27260,27260,1,Good,Good,0
213671572,213671572,27260,27260,1,Good,Good,0
213671573,213671573,27260,27260,1,Good,Good,0
213671576,213671576,27260,27260,1,Good,Good,0
213671581,213671581,27260,27260,1,Good,Good,0
213671582,213671582,27260,27260,1,Good,Good,0
213671585,213671585,27260,27260,1,Good,Good,0
213671629,213671629,27260,27260,1,Good,Good,0
213671630,213671630,27260,27260,1,Good,Good,0
213671631,213671631,27260,27260,1,Good,Good,0
213671632,213671632,27260,27260,1,Good,Good,0
213671633,213671633,27260,27260,1,Good,Good,0
213681571,213681571,27260,27260,1,Good,Good,0
213681574,213681574,27260,27260,1,Good,Good,0
213681575,213681575,27260,27260,1,Good,Good,0
213681577,213681577,27260,27260,1,Good,Good,0
213681578,213681578,27260,27260,1,Good,Good,0
213681579,213681579,27260,27260,1,Good,Good,0
213681580,213681580,27260,27260,1,Good,Good,0
213681583,213681583,27260,27260,1,Good,Good,0
213681584,213681584,27260,27260,1,Good,Good,0
213681586,213681586,27260,27260,1,Good,Good,0
213681587,213681587,27260,27260,1,Good,Good,0
213681588,213681588,27260,27260,1,Good,Good,0
